Date,Close,Volume,Open,High,Low
2018-04-26,28500.0,7325480.0,30750.0,30800.0,28500.0
2018-04-24,30550.0,6262180.0,30350.0,31100.0,29600.0
2018-04-23,30600.0,8281130.0,30600.0,33000.0,30600.0
2018-04-20,32850.0,5581890.0,32500.0,33000.0,31700.0
2018-04-19,31900.0,8814380.0,33600.0,33650.0,31700.0
2018-04-18,33650.0,3062200.0,34650.0,34700.0,33650.0
2018-04-17,34500.0,4365500.0,33900.0,34500.0,33550.0
2018-04-16,33600.0,6959530.0,33300.0,34050.0,33100.0
2018-04-13,33100.0,7119030.0,35100.0,35300.0,33100.0
2018-04-12,34800.0,7914280.0,34900.0,35300.0,34500.0
2018-04-11,35200.0,9924560.0,36650.0,36650.0,35200.0
2018-04-10,36550.0,8566280.0,36900.0,37400.0,35900.0
2018-04-09,36800.0,7916060.0,36650.0,37000.0,36000.0
2018-04-06,36600.0,4481390.0,36900.0,37050.0,36550.0
2018-04-05,36700.0,4124940.0,36900.0,36900.0,36450.0
2018-04-04,36500.0,7140830.0,37000.0,37450.0,36500.0
2018-04-03,36700.0,9812670.0,36200.0,36700.0,35800.0
2018-04-02,35800.0,4871610.0,34700.0,35950.0,34700.0
2018-03-30,34700.0,4708770.0,35300.0,35400.0,34350.0
2018-03-29,35200.0,3430140.0,35700.0,35700.0,34500.0
2018-03-28,35400.0,4044330.0,35600.0,35850.0,35200.0
2018-03-27,35800.0,4895660.0,36400.0,36400.0,35700.0
2018-03-26,35800.0,4676310.0,35100.0,35800.0,35100.0
